Date,BIL,TIP,IEI
2023-12-05,82.84170532226562,99.49195861816406,107.48426055908203
2023-12-06,82.85079193115234,99.5956039428711,107.6145248413086
2023-12-07,82.88700866699219,99.51081085205078,107.6145248413086
2023-12-08,82.90512084960938,99.38832092285156,107.08415985107422
2023-12-11,82.92324829101562,99.18106079101562,107.09346771240234
2023-12-12,82.92324829101562,99.12454223632812,107.2330322265625
2023-12-13,82.93228912353516,100.4718246459961,108.37747955322266
2023-12-14,82.9685287475586,101.57415008544922,108.85504913330078
2023-12-15,82.99569702148438,101.40454864501953,108.71513366699219
2023-12-18,83.0057144165039,101.10308074951172,108.58453369140625
2023-12-19,83.0057144165039,101.16902160644531,108.6778335571289
2023-12-20,83.02389526367188,101.57415008544922,109.0416030883789
2023-12-21,83.0785140991211,101.40454864501953,109.0416030883789
2023-12-22,83.08759307861328,101.2066879272461,109.03227233886719
2023-12-26,83.10581970214844,101.26322937011719,109.0042953491211
2023-12-27,83.10581970214844,101.72489166259766,109.48002624511719
2023-12-28,83.16040802001953,101.39512634277344,109.28412628173828
2023-12-29,83.16040802001953,101.27264404296875,109.25613403320312
2024-01-02,83.16950225830078,101.13133239746094,108.93900299072266
2024-01-03,83.1968002319336,101.2914810180664,109.08821868896484
2024-01-04,83.22408294677734,100.8204345703125,108.74311065673828
2024-01-05,83.23321533203125,100.59430694580078,108.55655670166016
2024-01-08,83.24230194091797,100.8675308227539,108.78042602539062
2024-01-09,83.25141143798828,100.66967010498047,108.80840301513672
2024-01-10,83.26959991455078,100.58488464355469,108.74311065673828
2024-01-11,83.3150863647461,101.12191772460938,109.22814178466797
2024-01-12,83.33329010009766,101.55531311035156,109.50798034667969
2024-01-16,83.34239959716797,101.037109375,109.0416030883789
2024-01-17,83.360595703125,100.72621154785156,108.66849517822266
2024-01-18,83.3969955444336,100.75446319580078,108.6125259399414
2024-01-19,83.40609741210938,100.82984161376953,108.55655670166016
2024-01-22,83.41519927978516,100.8769302368164,108.74311065673828
2024-01-23,83.42430114746094,100.54719543457031,108.62186431884766
2024-01-24,83.43338775634766,100.31165313720703,108.44464874267578
2024-01-25,83.47887420654297,100.65082550048828,108.79907989501953
2024-01-26,83.48799133300781,100.55662536621094,108.65914154052734
2024-01-29,83.49708557128906,100.99942779541016,109.01364135742188
2024-01-30,83.50618743896484,100.95231628417969,108.92967987060547
2024-01-31,83.51526641845703,101.61183166503906,109.59192657470703
2024-02-01,83.55733489990234,101.79085540771484,109.90706634521484
2024-02-02,83.57561492919922,100.81098175048828,109.0093994140625
2024-02-05,83.57561492919922,100.2457046508789,108.40161895751953
2024-02-06,83.5938720703125,100.58488464355469,108.79436492919922
2024-02-07,83.60302734375,100.39644622802734,108.67280578613281
2024-02-08,83.63957977294922,100.32108306884766,108.47640228271484
2024-02-09,83.64872741699219,100.17974090576172,108.36418914794922
2024-02-12,83.6670150756836,100.21744537353516,108.44835662841797
2024-02-13,83.6670150756836,99.57676696777344,107.5881118774414
2024-02-14,83.68528747558594,100.000732421875,107.91537475585938
2024-02-15,83.73099517822266,100.12321472167969,108.10240173339844
2024-02-16,83.74927520751953,100.01958465576172,107.77513122558594
2024-02-20,83.75839233398438,100.06669616699219,107.97150421142578
2024-02-21,83.76753997802734,99.95362854003906,107.72835540771484
2024-02-22,83.81324005126953,99.82173919677734,107.67228698730469
2024-02-23,83.82240295410156,100.07611083984375,107.87799072265625
2024-02-26,83.82240295410156,100.03842163085938,107.77513122558594
2024-02-27,83.84069061279297,99.91593933105469,107.69096374511719
2024-02-28,83.84979248046875,100.23627471923828,107.95276641845703
2024-02-29,83.8863525390625,100.54719543457031,108.08367919921875
2024-03-01,83.9092788696289,100.924072265625,108.4726791381836
2024-03-04,83.91846466064453,100.8392562866211,108.29457092285156
2024-03-05,83.91846466064453,101.30091857910156,108.63199615478516
2024-03-06,83.93682861328125,101.3386001586914,108.735107421875
2024-03-07,83.9735336303711,101.28206634521484,108.94132995605469
2024-03-08,83.98271942138672,101.36687469482422,109.05378723144531
2024-03-11,83.99188995361328,101.1878662109375,108.9038314819336
2024-03-12,84.01941680908203,100.9900131225586,108.60389709472656
2024-03-13,84.01941680908203,100.84870147705078,108.44456481933594
2024-03-14,84.05611419677734,100.23627471923828,108.00403594970703
2024-03-15,84.07447052001953,100.17034149169922,107.8447036743164
2024-03-18,84.0836181640625,100.07611083984375,107.76034545898438
2024-03-19,84.10197448730469,100.21744537353516,107.99462890625
2024-03-20,84.11116790771484,100.6131591796875,108.24771881103516
2024-03-21,84.13867950439453,100.79216003417969,108.25709533691406
2024-03-22,84.14788055419922,101.1407470703125,108.54764556884766
2024-03-25,84.1662368774414,100.8204345703125,108.40707397460938
2024-03-26,84.17537689208984,100.84870147705078,108.48201751708984
2024-03-27,84.2304458618164,101.15960693359375,108.70700073242188
2024-03-28,84.2304458618164,101.19728088378906,108.54764556884766
2024-04-01,84.25348663330078,100.5420913696289,108.02703857421875
2024-04-02,84.27191925048828,100.57037353515625,107.99882507324219
2024-04-03,84.27191925048828,100.57037353515625,108.0833969116211
2024-04-04,84.30879211425781,100.94747161865234,108.31834411621094
2024-04-05,84.32721710205078,100.52323150634766,107.87665557861328
2024-04-08,84.33642578125,100.48552703857422,107.67930603027344
2024-04-09,84.34566497802734,100.74949645996094,107.92363739013672
2024-04-10,84.36407470703125,99.77845764160156,106.889892578125
2024-04-11,84.39173126220703,99.69364166259766,106.90869903564453
2024-04-12,84.40094757080078,100.04243469238281,107.18122863769531
2024-04-15,84.41938018798828,99.72191619873047,106.84291076660156
2024-04-16,84.42860412597656,99.3165283203125,106.59857940673828
2024-04-17,84.43781280517578,99.70306396484375,106.96508026123047
2024-04-18,84.48387908935547,99.57108306884766,106.72074890136719
2024-04-19,84.49311065673828,99.72191619873047,106.8052978515625
2024-04-22,84.51153564453125,99.73137664794922,106.84291076660156
2024-04-23,84.52075958251953,99.82560729980469,107.002685546875
2024-04-24,84.52075958251953,99.61822509765625,106.87112426757812
2024-04-25,84.56684112548828,99.46736907958984,106.61735534667969
2024-04-26,84.56684112548828,99.72191619873047,106.73954010009766
2024-04-29,84.58525085449219,99.96702575683594,106.93689727783203
2024-04-30,84.59447479248047,99.48624420166016,106.66434478759766
2024-05-01,84.61114501953125,99.65042114257812,106.95266723632812
2024-05-02,84.65740966796875,100.01099395751953,107.36724853515625
2024-05-03,84.66669464111328,100.52344512939453,107.76299285888672
2024-05-06,84.66669464111328,100.5708999633789,107.791259765625
2024-05-07,84.67594146728516,100.55191802978516,107.89490509033203
2024-05-08,84.69442749023438,100.43803405761719,107.78182983398438
2024-05-09,84.74070739746094,100.79863739013672,107.96085357666016
2024-05-10,84.74070739746094,100.63732147216797,107.76299285888672
2024-05-13,84.75920867919922,100.6752700805664,107.81008911132812
2024-05-14,84.76846313476562,100.86506652832031,108.01741027832031
2024-05-15,84.77771759033203,101.37751007080078,108.54505157470703
2024-05-16,84.81475067138672,101.23518371582031,108.36601257324219
2024-05-17,84.82402038574219,101.14026641845703,108.18698120117188
2024-05-20,84.84251403808594,101.1023178100586,108.10220336914062
2024-05-21,84.85179138183594,101.29210662841797,108.26238250732422
2024-05-22,84.87030029296875,101.27311706542969,108.10220336914062
2024-05-23,84.9258041381836,100.88404083251953,107.87603759765625
2024-05-24,84.93507385253906,101.00741577148438,107.89490509033203
2024-05-28,84.9258041381836,100.70375061035156,107.63107299804688
2024-05-29,84.94432067871094,100.46649932861328,107.3860855102539
2024-05-30,84.96282958984375,100.85557556152344,107.68761444091797
2024-05-31,84.9813461303711,101.25413513183594,108.06451416015625
2024-06-03,84.99527740478516,101.68123626708984,108.43199157714844
2024-06-04,85.01388549804688,101.99653625488281,108.79098510742188
2024-06-05,85.02317810058594,102.2545166015625,109.01771545410156
2024-06-06,85.03248596191406,102.16852569580078,109.04603576660156
2024-06-07,85.06965637207031,101.32771301269531,108.31861877441406
2024-06-10,85.0882568359375,101.18440246582031,108.23360443115234
2024-06-11,85.09756469726562,101.46147155761719,108.56425476074219
2024-06-12,85.11613464355469,101.61436462402344,108.94212341308594
2024-06-13,85.12542724609375,102.01566314697266,109.38612365722656
2024-06-14,85.17193603515625,102.13987731933594,109.46172332763672
2024-06-17,85.18121337890625,101.99653625488281,109.16886901855469
2024-06-18,85.19982147216797,102.40740203857422,109.47114562988281
2024-06-20,85.2184066772461,102.42650604248047,109.33888244628906
2024-06-21,85.24628448486328,102.27362060546875,109.3578109741211
2024-06-24,85.26488494873047,102.3309555053711,109.38612365722656
2024-06-25,85.26488494873047,102.4551773071289,109.45226287841797
2024-06-26,85.27417755126953,102.1494369506836,109.0838394165039
2024-06-27,85.29275512695312,102.34050750732422,109.25387573242188
2024-06-28,85.32066345214844,102.02521514892578,109.0838394165039
2024-07-01,85.35053253173828,101.61937713623047,108.66803741455078
2024-07-02,85.35987091064453,101.81127166748047,108.8858871459961
2024-07-03,85.38787078857422,102.21419525146484,109.30264282226562
2024-07-05,85.41588592529297,102.67472076416016,109.73831939697266
2024-07-08,85.43456268310547,102.6363525390625,109.71937561035156
2024-07-09,85.43456268310547,102.48283386230469,109.69096374511719
2024-07-10,85.45323944091797,102.67472076416016,109.72886657714844
2024-07-11,85.46257781982422,102.98174285888672,110.23084259033203
2024-07-12,85.49991607666016,103.14482879638672,110.43923950195312
2024-07-15,85.5185775756836,103.07766723632812,110.34452056884766
2024-07-16,85.5185775756836,103.39425659179688,110.54341888427734
2024-07-17,85.54659271240234,103.43266296386719,110.6002426147461
2024-07-18,85.55592346191406,103.20238494873047,110.42974090576172
2024-07-19,85.58395385742188,102.95294952392578,110.24031066894531
2024-07-22,85.60262298583984,102.82821655273438,110.18348693847656
2024-07-23,85.60262298583984,102.77066040039062,110.25926208496094
2024-07-24,85.63062286376953,102.46366119384766,110.25926208496094
2024-07-25,85.63062286376953,102.71310424804688,110.34452056884766
2024-07-26,85.67729187011719,103.03929901123047,110.68549346923828
2024-07-29,85.67729187011719,103.14482879638672,110.7612533569336
2024-07-30,85.68663787841797,103.2215805053711,110.9128189086914
2024-07-31,85.7052993774414,103.7876205444336,111.45269775390625
2024-08-01,85.72592163085938,103.92503356933594,111.81832885742188
2024-08-02,85.77284240722656,104.42472076416016,113.01496124267578
2024-08-05,85.77284240722656,104.72261810302734,113.01496124267578
2024-08-06,85.79157257080078,104.1172103881836,112.44512939453125
2024-08-07,85.8103256225586,103.80010986328125,112.28369140625
2024-08-08,85.81969451904297,103.70402526855469,112.04624938964844
2024-08-09,85.83843994140625,103.97308349609375,112.2361831665039
2024-08-12,85.86660766601562,104.25174713134766,112.48312377929688
2024-08-13,85.8759536743164,104.47277069091797,112.80599975585938
2024-08-14,85.8853530883789,104.41510772705078,112.8344955444336
2024-08-15,85.89472961425781,104.19410705566406,112.29317474365234
2024-08-16,85.94161224365234,104.15567016601562,112.44512939453125
2024-08-19,85.94161224365234,104.22291564941406,112.48312377929688
2024-08-20,85.96036529541016,104.6361312866211,112.75852966308594
2024-08-21,85.9791259765625,104.86674499511719,112.9959716796875
2024-08-22,85.9791259765625,104.54004669189453,112.66356658935547
2024-08-23,86.01663208007812,105.09739685058594,113.07194519042969
2024-08-26,86.02600860595703,105.10697937011719,112.9579849243164
2024-08-27,86.04476165771484,105.10697937011719,113.033935546875
2024-08-28,86.05413818359375,105.09739685058594,113.01496124267578
2024-08-29,86.05413818359375,104.95323944091797,112.88198852539062
2024-08-30,86.10100555419922,104.61690521240234,112.74903106689453
2024-09-03,86.13493347167969,104.828369140625,113.13945770263672
2024-09-04,86.14437103271484,105.10710906982422,113.58702087402344
2024-09-05,86.15377807617188,105.17438507080078,113.6917724609375
2024-09-06,86.20085906982422,105.24169158935547,113.94890594482422
2024-09-09,86.20085906982422,105.48198699951172,113.99651336669922
2024-09-10,86.22908782958984,105.71268463134766,114.3393325805664
2024-09-11,86.22908782958984,105.77996063232422,114.22505187988281
2024-09-12,86.23851776123047,105.79916381835938,114.12982177734375
2024-09-13,86.28560638427734,106.15483093261719,114.3488540649414
2024-09-16,86.30443572998047,106.52008819580078,114.49170684814453
2024-09-17,86.3138656616211,106.48162078857422,114.3678970336914
2024-09-18,86.33268737792969,106.08753204345703,114.12031555175781
2024-09-19,86.35153198242188,106.40473175048828,114.12982177734375
2024-09-20,86.38922119140625,106.26055908203125,114.14889526367188
2024-09-23,86.39863586425781,106.27017211914062,114.09174346923828
2024-09-24,86.40804290771484,106.52969360351562,114.25363159179688
2024-09-25,86.42688751220703,106.12598419189453,114.02507781982422
2024-09-26,86.42688751220703,105.99141693115234,113.87271881103516
2024-09-27,86.45513153076172,106.25093841552734,114.19647979736328
2024-09-30,86.46453857421875,106.18367004394531,113.90128326416016
2024-10-01,86.48441314697266,106.53199768066406,114.14476776123047
2024-10-02,86.49388885498047,106.43577575683594,114.00154876708984
2024-10-03,86.51278686523438,105.98350524902344,113.62918090820312
2024-10-04,86.53168487548828,105.2618179321289,112.7698745727539
2024-10-07,86.55060577392578,105.14634704589844,112.52162170410156
2024-10-08,86.55060577392578,105.31954193115234,112.6075439453125
2024-10-09,86.56005096435547,105.12710571289062,112.34976196289062
2024-10-10,86.56951904296875,105.33879852294922,112.4261474609375
2024-10-11,86.6167984008789,105.3484115600586,112.51207733154297
2024-10-14,86.60733795166016,105.24258422851562,112.35930633544922
2024-10-15,86.63569641113281,105.35804748535156,112.65530395507812
2024-10-16,86.63569641113281,105.37728881835938,112.75077056884766
2024-10-17,86.65460205078125,105.05973052978516,112.46434020996094
2024-10-18,86.68297576904297,105.23294830322266,112.59800720214844
2024-10-21,86.70189666748047,104.47276306152344,112.1110610961914
2024-10-22,86.71134185791016,104.61709594726562,112.04421997070312
2024-10-23,86.71134185791016,104.3572769165039,111.8437271118164
2024-10-24,86.7208023071289,104.46315002441406,111.94876098632812
2024-10-25,86.75862884521484,104.18408203125,111.83416748046875
2024-10-28,86.75862884521484,103.98201751708984,111.65276336669922
2024-10-29,86.77754974365234,104.13597869873047,111.70051574707031
2024-10-30,86.78701782226562,104.33805084228516,111.48091125488281
2024-10-31,86.805908203125,104.22256469726562,111.48091125488281
2024-11-01,86.84293365478516,103.77859497070312,111.1745376586914
2024-11-04,86.86193084716797,103.95196533203125,111.50006103515625
2024-11-05,86.86193084716797,104.04826354980469,111.43304443359375
2024-11-06,86.88090515136719,103.8845443725586,110.87773132324219
2024-11-07,86.8904037475586,104.2697525024414,111.43304443359375
2024-11-08,86.93785858154297,104.55867767333984,111.39474487304688
2024-11-11,86.9283676147461,104.21196746826172,111.1553955078125
2024-11-12,86.93785858154297,103.66304016113281,110.81070709228516
2024-11-13,86.95684051513672,103.47042846679688,110.94474792480469
2024-11-14,86.95684051513672,103.45115661621094,110.79158020019531
2024-11-15,86.98533630371094,103.48006439208984,110.93519592285156
2024-11-18,86.99481201171875,103.73046112060547,111.08837127685547
2024-11-19,87.02330780029297,103.8941650390625,111.21283721923828
2024-11-20,87.03279876708984,103.84603118896484,111.09796142578125
2024-11-21,87.04229736328125,103.71118927001953,111.02135467529297
2024-11-22,87.0707778930664,103.7882308959961,111.02135467529297
2024-11-25,87.08026885986328,104.3564224243164,111.67237854003906
2024-11-26,87.08026885986328,104.11569213867188,111.5958023071289
2024-11-27,87.1087417602539,104.44310760498047,111.88302612304688
2024-11-29,87.12771606445312,104.74166107177734,112.14152526855469
2024-12-02,87.15155029296875,104.68376159667969,112.10406494140625
2024-12-03,87.17059326171875,104.73200988769531,111.99848937988281
2024-12-04,87.18013763427734,105.03108215332031,112.23847961425781
2024-12-05,87.18965911865234,104.90564727783203,112.20964813232422
2024-12-06,87.227783203125,104.99248504638672,112.47846984863281
2024-12-09,87.23728942871094,104.79954528808594,112.29607391357422
2024-12-10,87.25634765625,104.76094055175781,112.17127990722656
2024-12-11,87.26588439941406,104.60660552978516,112.01766204833984
2024-12-12,87.28494262695312,104.26892852783203,111.80650329589844
2024-12-13,87.31350708007812,103.97949981689453,111.53770446777344
2024-12-16,87.32305908203125,103.8637466430664,111.54732513427734
2024-12-17,87.33257293701172,103.80586242675781,111.54732513427734
2024-12-18,87.33257293701172,103.14887237548828,110.91191864013672
2024-12-19,87.34500885009766,102.7333984375,110.83489227294922
2024-12-20,87.38328552246094,102.9363021850586,111.03707885742188
2024-12-23,87.38328552246094,102.80104064941406,110.78677368164062
2024-12-24,87.40243530273438,103.03291320800781,110.83489227294922
2024-12-26,87.42155456542969,103.03291320800781,110.90229797363281
2024-12-27,87.45982360839844,102.77205657958984,110.80602264404297
2024-12-30,87.45982360839844,103.07156372070312,111.22960662841797
2024-12-31,87.47896575927734,102.94596862792969,111.23925018310547
2025-01-02,87.49809265136719,103.10054779052734,111.22960662841797
2025-01-03,87.50765228271484,102.88799285888672,111.10446166992188
2025-01-06,87.5172348022461,102.88799285888672,111.10446166992188
2025-01-07,87.53636169433594,102.72373962402344,110.86380004882812
2025-01-08,87.55550384521484,102.99427795410156,110.98894500732422
2025-01-10,87.5842056274414,102.62712860107422,110.40170288085938
2025-01-13,87.59378051757812,102.62712860107422,110.2957992553711
2025-01-14,87.6129150390625,102.66578674316406,110.3728256225586
2025-01-15,87.62247467041016,103.38074493408203,111.06595611572266
2025-01-16,87.62247467041016,103.5160140991211,111.29701232910156
2025-01-17,87.67032623291016,103.55464935302734,111.24886322021484
2025-01-21,87.67032623291016,103.6319580078125,111.43177795410156
2025-01-22,87.68946075439453,103.5160140991211,111.23925018310547
2025-01-23,87.68946075439453,103.61263275146484,111.15260314941406
2025-01-24,87.72773742675781,103.79620361328125,111.33551788330078
2025-01-27,87.73727416992188,104.23097229003906,111.77835845947266
2025-01-28,87.73727416992188,104.29861450195312,111.7975845336914
2025-01-29,87.74686431884766,104.17300415039062,111.70133209228516
2025-01-30,87.75643920898438,104.27928924560547,111.83612060546875
2025-01-31,87.78514099121094,104.35657501220703,111.7975845336914
2025-02-03,87.81009674072266,104.59810638427734,111.74835968017578
2025-02-04,87.81009674072266,104.77205657958984,111.92213439941406
2025-02-05,87.8197021484375,105.23580169677734,112.25038146972656
2025-02-06,87.83890533447266,105.0522232055664,112.14420318603516
2025-02-07,87.85810852050781,104.77205657958984,111.8738784790039
2025-02-10,87.86771392822266,104.82034301757812,111.8835220336914
2025-02-11,87.87731170654297,104.79135131835938,111.7773208618164
2025-02-12,87.88691711425781,104.16334533691406,111.29460906982422
2025-02-13,87.90613555908203,104.74305725097656,111.70974731445312
2025-02-14,87.93492126464844,104.93628692626953,112.02832794189453
2025-02-18,87.9541244506836,104.59810638427734,111.72904968261719
2025-02-19,87.96373748779297,104.81068420410156,111.9124755859375
2025-02-20,87.9829330444336,105.02323913574219,112.02832794189453
2025-02-21,88.01173400878906,105.23580169677734,112.43383026123047
2025-02-24,88.02134704589844,105.4676742553711,112.59793090820312
2025-02-25,88.02134704589844,105.91213989257812,113.1192626953125
2025-02-26,88.04055786132812,105.99908447265625,113.3123550415039
2025-02-27,88.05013275146484,105.87347412109375,113.30270385742188
2025-02-28,88.0693588256836,106.60775756835938,113.71784210205078
2025-03-03,88.08765411376953,106.89761352539062,113.94435119628906
2025-03-04,88.08765411376953,106.52080535888672,113.83787536621094
2025-03-05,88.09728240966797,105.97976684570312,113.42166137695312
2025-03-06,88.10691833496094,105.93144226074219,113.47006225585938
2025-03-07,88.14545440673828,105.75753021240234,113.39262390136719
